PPFL_GEL

THE GREAT EASTERN LIFE ASSURANCE COMPANY LIMITED

LIST OF INSURED POLICIES

Update as of  4-May-26

Policies which are eligible for Policy Owners' Protection Scheme protection under the Deposit Insurance and Policies Owners' Protection Schemes Act 2011.

(Refer to 2nd schedule of the Act for the types of policies under each category)

2  19 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  19 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  19 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  19 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  19 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  19 YEARS MAXEDU CHOICE

2  19 YEARS MAXEDU GOAL

2  19 YEARS MAXTERM

2  19 YEARS MAXTERM - CONVERTIBLE

2  19 YEARS MAXTERM - LEVEL

2  19 YEARS MAXTERM (CI)

2  19 YEARS MAXTERM ENHANCED

2  19 YEARS MAXTERM ENHANCED(CI)

2  19 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  19 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  19 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  19 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  19 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  19 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS
2  19 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  19 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  19 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  20 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  20 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  20 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS MAXEDU CHOICE

2  20 YEARS MAXEDU GOAL

2  20 YEARS MAXTERM

2  20 YEARS MAXTERM - CONVERTIBLE

2  20 YEARS MAXTERM - LEVEL

2  20 YEARS MAXTERM (CI)

2  20 YEARS MAXTERM ENHANCED

2  20 YEARS MAXTERM ENHANCED(CI)

2  20 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  20 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  20 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  20 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  20 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  20 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  20 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  20 YR FREQ CASH BACK ENDMT (PUP)

2  20 YR FREQUENT CASH BACK ENDMT

2  21 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  21 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  21 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS MAXEDU CHOICE

2  21 YEARS MAXEDU GOAL
2  21 YEARS MAXTERM

2  21 YEARS MAXTERM - CONVERTIBLE

2  21 YEARS MAXTERM - LEVEL

2  21 YEARS MAXTERM (CI)

2  21 YEARS MAXTERM ENHANCED

2  21 YEARS MAXTERM ENHANCED(CI)

2  21 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  21 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  21 YEARS PREMIER ANTICIPATED ENDOWMENT SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  21 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  21 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  21 YEARS SUPER ANTICIPATED ENDOWMENT SPECIAL PLUS WITH COMPOUND REVERSIONARY BONUS

2  21 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  21 YR FREQ CASH BACK ENDMT (PUP)

2  21 YR FREQUENT CASH BACK ENDMT

2  22 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  22 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  22 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  22 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  22 YEARS MAXEDU GOAL

2  22 YEARS MAXTERM

2  22 YEARS MAXTERM - CONVERTIBLE

2  22 YEARS MAXTERM - LEVEL

2  22 YEARS MAXTERM (CI)

2  22 YEARS MAXTERM ENHANCED

2  22 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  22 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  22 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  22 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  22 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  22 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  22 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS
2  22 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  22 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  23 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  23 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  23 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  23 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  23 YEARS MAXEDU GOAL

2  23 YEARS MAXTERM

2  23 YEARS MAXTERM - CONVERTIBLE

2  23 YEARS MAXTERM - LEVEL

2  23 YEARS MAXTERM (CI)

2  23 YEARS MAXTERM ENHANCED

2  23 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  23 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  23 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  23 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  23 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  23 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  23 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  23 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  23 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  24 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  24 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  24 YEARS MAXTERM

2  24 YEARS MAXTERM - CONVERTIBLE

2  24 YEARS MAXTERM - LEVEL

2  24 YEARS MAXTERM (CI)

2  24 YEARS MAXTERM ENHANCED

2  24 YEARS MAXTERM ENHANCED(CI)

2  24 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  24 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  24 YEARS PREMIER ANTICIPATED ENDOWMENT SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  24 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS
2  24 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  24 YEARS SUPER ANTICIPATED ENDOWMENT SPECIAL PLUS WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS SUPER ANTICIPATED ENDOWMENT SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  24 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  25 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  25 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  25 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  25 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  25 YEARS MAXTERM

2  25 YEARS MAXTERM - CONVERTIBLE

2  25 YEARS MAXTERM - LEVEL

2  25 YEARS MAXTERM (CI)

2  25 YEARS MAXTERM ENHANCED

2  25 YEARS MAXTERM ENHANCED(CI)

2  25 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  25 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  25 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  25 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  25 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  25 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  25 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  25 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  25 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  26 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  26 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  26 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  26 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  26 YEARS MAXTERM

2  26 YEARS MAXTERM - CONVERTIBLE

2  26 YEARS MAXTERM - LEVEL

2  26 YEARS MAXTERM (CI)

2  26 YEARS MAXTERM ENHANCED

2  26 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)
2  26 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  26 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  26 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  26 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  26 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  26 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  26 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  26 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  27 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  27 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  27 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  27 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  27 YEARS MAXTERM

2  27 YEARS MAXTERM - CONVERTIBLE

2  27 YEARS MAXTERM - LEVEL

2  27 YEARS MAXTERM (CI)

2  27 YEARS MAXTERM ENHANCED

2  27 YEARS MAXTERM ENHANCED(CI)

2  27 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  27 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  27 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  27 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  27 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  27 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  27 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  27 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  27 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  28 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  28 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  28 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  28 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  28 YEARS MAXTERM

2  28 YEARS MAXTERM - CONVERTIBLE

2  28 YEARS MAXTERM - LEVEL

2  28 YEARS MAXTERM (CI)

2  28 YEARS MAXTERM ENHANCED
2  28 YEARS MAXTERM ENHANCED(CI)

2  28 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  28 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  28 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  28 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  28 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  28 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  28 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  28 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  28 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  29 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  29 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  29 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  29 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  29 YEARS MAXTERM

2  29 YEARS MAXTERM - CONVERTIBLE

2  29 YEARS MAXTERM - LEVEL

2  29 YEARS MAXTERM (CI)

2  29 YEARS MAXTERM ENHANCED

2  29 YEARS MAXTERM ENHANCED(CI)

2  29 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  29 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  29 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  29 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  29 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  29 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  29 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  29 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  29 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  3 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  3 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  3-YEAR CASH SAVER

2  3-YEAR CASH SAVER (SERIES 2)

2  3-YEAR CASH SAVER (SERIES 3)

2  3-YEAR CHOICE SAVER

2  3-YEAR GUARANTEED SAVER
2  30 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  30 YEARS DIAMOND SAVER'S SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  30 YEARS MAXTERM

2  30 YEARS MAXTERM - CONVERTIBLE

2  30 YEARS MAXTERM - LEVEL

2  30 YEARS MAXTERM (CI)

2  30 YEARS MAXTERM ENHANCED

2  30 YEARS MAXTERM ENHANCED(CI)

2  30 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  30 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  30 YEARS PREMIER ANTICIPATED ENDOWMENT SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS PREMIER CONVERTIBLE TERM ASSURANCE WITHOUT PROFITS

2  30 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  30 YEARS PREMIER DIAMOND SAVER WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS PREMIER ENHANCED INVESTMENT PLUS WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS PREMIER ENHANCED INVESTMENT WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  30 YEARS SUPER ANTICIPATED ENDOWMENT SPECIAL PLUS WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS SUPER ANTICIPATED ENDOWMENT SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  30 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  31 YEARS MAXTERM

2  31 YEARS MAXTERM - CONVERTIBLE

2  31 YEARS MAXTERM - LEVEL

2  31 YEARS MAXTERM (CI)

2  31 YEARS MAXTERM ENHANCED

2  31 YEARS MAXTERM ENHANCED(CI)

2  32 YEARS MAXTERM

2  32 YEARS MAXTERM - CONVERTIBLE

2  32 YEARS MAXTERM - LEVEL

2  32 YEARS MAXTERM (CI)

2  32 YEARS MAXTERM ENHANCED

2  32 YEARS MAXTERM ENHANCED(CI)

2  33 YEARS MAXTERM

2  33 YEARS MAXTERM - CONVERTIBLE
2  33 YEARS MAXTERM - LEVEL

2  33 YEARS MAXTERM (CI)

2  33 YEARS MAXTERM ENHANCED

2  33 YEARS MAXTERM ENHANCED(CI)

2  34 YEARS MAXTERM

2  34 YEARS MAXTERM - CONVERTIBLE

2  34 YEARS MAXTERM - LEVEL

2  34 YEARS MAXTERM (CI)

2  34 YEARS MAXTERM ENHANCED(CI)

2  35 YEARS MAXTERM

2  35 YEARS MAXTERM - CONVERTIBLE

2  35 YEARS MAXTERM - LEVEL

2  35 YEARS MAXTERM (CI)

2  35 YEARS MAXTERM ENHANCED

2  35 YEARS MAXTERM ENHANCED(CI)

2  36 YEARS MAXTERM

2  36 YEARS MAXTERM - CONVERTIBLE

2  36 YEARS MAXTERM - LEVEL

2  36 YEARS MAXTERM (CI)

2  36 YEARS MAXTERM ENHANCED(CI)

2  37 YEARS MAXTERM

2  37 YEARS MAXTERM - CONVERTIBLE

2  37 YEARS MAXTERM - LEVEL

2  37 YEARS MAXTERM (CI)

2  37 YEARS MAXTERM ENHANCED

2  37 YEARS MAXTERM ENHANCED(CI)

2  38 YEARS MAXTERM

2  38 YEARS MAXTERM - CONVERTIBLE

2  38 YEARS MAXTERM - LEVEL

2  38 YEARS MAXTERM (CI)

2  38 YEARS MAXTERM ENHANCED

2  39 YEARS MAXTERM

2  39 YEARS MAXTERM - CONVERTIBLE

2  39 YEARS MAXTERM - LEVEL

2  39 YEARS MAXTERM (CI)

2  39 YEARS MAXTERM ENHANCED
2  39 YEARS MAXTERM ENHANCED(CI)

2  4 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  4 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  40 YEARS MAXTERM

2  40 YEARS MAXTERM - CONVERTIBLE

2  40 YEARS MAXTERM - LEVEL

2  40 YEARS MAXTERM (CI)

2  40 YEARS MAXTERM ENHANCED

2  40 YEARS MAXTERM ENHANCED(CI)

2  43 YEARS MAXTERM ENHANCED

2  43 YEARS MAXTERM ENHANCED(CI)

2  44 YEARS MAXTERM ENHANCED(CI)

2  47 YEARS MAXTERM ENHANCED(CI)

2  49 YEARS MAXTERM ENHANCED(CI)

2  5 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  5 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  5 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  5 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  5 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  5 YEARS MAXTERM - CONVERTIBLE

2  5 YEARS MAXTERM - LEVEL

2  5 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  5 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  5 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  5 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  5 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  50 YEARS MAXTERM ENHANCED(CI)

2  51 YEARS MAXTERM ENHANCED(CI)

2  52 YEARS MAXTERM ENHANCED(CI)

2  53 YEARS MAXTERM ENHANCED(CI)

2  54 YEARS MAXTERM ENHANCED(CI)

2  55 YEARS MAXTERM ENHANCED(CI)

2  56 YEARS MAXTERM ENHANCED(CI)

2  57 YEARS MAXTERM ENHANCED

2  57 YEARS MAXTERM ENHANCED(CI)

2  58 YEARS MAXTERM ENHANCED(CI)
2  59 YEARS MAXTERM ENHANCED(CI)

2  5YR R&C LIVING TERM ASSURANCE

2  5YR R&C LIVING TERM ASSURANCE II

2  5YR R&C LIVING TERM WITH TPD

2  5YR R&C TERM ASSURANCE

2  6 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  6 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  6 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  6 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  6 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  6 YEARS MAXTERM - CONVERTIBLE

2  6 YEARS MAXTERM - LEVEL

2  6 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  6 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  6 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  6 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  6 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  60 YEARS MAXTERM ENHANCED(CI)

2  61 YEARS MAXTERM ENHANCED(CI)

2  62 YEARS MAXTERM ENHANCED(CI)

2  65 YEARS MAXTERM ENHANCED(CI)

2  67 YEARS MAXTERM ENHANCED(CI)

2  7 YEAR GUARANTEED SAVER

2  7 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  7 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  7 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  7 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  7 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  7 YEARS MAXTERM - CONVERTIBLE

2  7 YEARS MAXTERM - LEVEL

2  7 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  7 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  7 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  7 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  7 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  8 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS
2  8 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

2  8 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  8 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  8 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  8 YEARS MAXEDU GOAL

2  8 YEARS MAXTERM - CONVERTIBLE

2  8 YEARS MAXTERM - LEVEL

2  8 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  8 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  8 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  8 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  8 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  9 YEARS DIAMOND INVESTMENT SPECIAL WITH PROFITS

2  9 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS

